649,377,903,646,176,664,446,630
705,435,925,646,166,678,444,614
616,510,992,688,169,575,439,583
647,492,992,639,165,532,449,586
645,496,853,625,151,617,450,539
628,463,910,592,179,587,448,555
571,457,872,633,194,626,438,508
568,500,894,553,210,715,451,509
513,478,960,589,210,825,459,464
477,491,954,650,212,834,382,501
470,495,922,654,178,822,326,549
436,458,939,609,175,807,331,560
402,356,846,574,155,726,324,577
412,360,850,577,161,648,303,604
424,331,861,527,159,636,341,594
418,373,806,514,165,663,344,509
437,411,838,529,159,705,348,506
409,403,858,516,154,707,329,482
463,419,788,492,148,752,293,510
449,450,811,461,143,770,356,518
431,464,807,494,146,785,375,487
429,451,853,522,142,740,449,484
482,429,848,535,132,731,452,504
453,405,890,536,137,656,477,470
477,427,938,579,147,752,447,525
509,399,987,616,160,685,443,561
503,394,910,619,179,688,367,586
489,401,936,659,192,693,413,569
503,422,930,769,228,713,381,571
504,396,957,794,233,501,309,527
528,527,978,747,228,490,297,529
538,558,1034,736,209,484,306,540
587,615,1039,720,221,651,299,540
539,641,1095,613,185,675,348,570
541,615,997,547,170,704,404,545
508,486,977,524,168,716,448,545
514,462,946,507,169,720,438,477
505,470,1013,503,146,591,402,499
610,517,943,570,160,557,374,465
594,530,942,581,168,678,317,483
596,562,923,576,161,721,275,513
583,609,939,554,154,730,355,558
575,609,873,634,168,761,393,520
514,566,829,539,147,795,394,488
523,651,874,525,135,722,390,466
504,669,871,574,140,709,373,420
645,698,891,581,143,702,330,469
619,643,897,481,116,641,288,549
583,622,903,530,119,614,281,544
563,643,871,598,143,599,281,529
552,618,875,567,133,586,276,549
332,529,795,559,145,591,232,477
263,583,724,557,145,630,235,436
279,576,775,524,151,602,235,416
360,478,793,442,131,568,230,436
404,441,801,401,124,497,224,401
458,419,883,439,130,530,272,415
449,410,918,455,142,481,348,405
505,476,928,459,140,466,345,514
523,473,1005,479,145,470,346,548
549,501,1103,504,161,482,343,639
550,523,1057,470,138,414,307,647
578,505,1143,455,130,612,341,708
528,426,1064,482,129,626,332,656
464,377,1024,441,123,630,344,633
417,416,930,457,136,639,349,549
366,388,1015,462,139,646,382,536
340,355,936,494,143,484,378,446
379,349,992,465,137,439,419,458
470,380,955,464,134,444,577,486
491,349,1049,485,112,498,657,485
512,369,1028,484,121,492,821,539
510,359,987,453,120,492,822,537
537,400,998,450,125,534,873,513
510,396,1041,492,128,507,810,475
531,380,906,440,126,473,771,506
523,398,977,484,131,551,669,434
516,393,1048,456,123,534,611,414
452,408,1072,467,119,529,522,456
394,412,1049,484,117,544,485,447
375,394,1045,485,116,570,527,449
350,347,1075,463,111,475,444,474
420,357,1013,468,131,490,491,471
482,304,950,431,132,449,631,475
475,309,976,404,141,505,696,524
439,314,938,398,134,442,699,476
448,347,690,367,124,468,671,460
379,355,719,365,120,502,743,510
310,369,833,417,119,517,645,499
384,347,822,402,104,548,689,609
456,369,882,392,103,570,781,659
500,352,968,370,104,589,997,727
510,339,983,351,91,567,1030,745
496,386,918,270,80,555,1041,752
436,383,895,200,86,436,978,657
343,356,870,202,88,394,869,631
260,338,793,205,90,317,629,548
220,319,810,175,72,269,454,508
199,217,763,158,76,257,375,475
176,193,744,177,74,244,323,436
157,246,727,214,73,249,298,394
164,283,732,212,73,331,287,383
156,281,610,212,74,318,244,348
146,289,556,212,71,306,235,337
139,311,429,188,63,315,209,303
138,272,443,120,57,318,196,356
110,257,488,141,51,230,150,420
105,278,531,148,56,247,206,434
96,333,546,148,56,258,233,409
107,316,559,166,58,250,250,459
116,355,612,172,61,233,241,418
128,349,580,148,62,276,232,368
144,342,550,142,56,275,191,331
149,341,557,148,54,263,163,326
154,335,558,127,51,263,139,290
146,300,444,139,49,268,167,299
131,306,466,138,46,210,166,296
100,347,447,133,47,179,185,293
145,320,425,122,48,257,208,367
150,434,445,124,52,262,244,364
157,471,463,89,51,260,328,388
156,475,376,96,51,280,358,376
157,440,405,90,49,321,361,390
112,437,404,92,51,253,358,364
99,400,383,91,56,249,355,361
87,355,404,87,51,244,305,352
85,328,424,70,53,242,277,426
100,364,414,71,53,199,277,471
97,371,439,75,51,236,276,453
102,429,559,102,45,248,262,437
100,422,531,144,52,246,214,414
104,435,554,157,52,259,206,326
87,418,584,159,55,313,170,340
96,415,602,165,55,308,168,359
80,345,504,149,57,298,144,361
80,391,601,123,56,297,144,361
79,383,618,120,62,260,139,357
76,385,580,200,75,226,117,289
72,398,593,202,78,197,95,291
72,343,579,215,77,196,119,303
82,302,462,213,75,204,116,293
79,313,409,247,78,231,117,305
80,341,410,198,75,171,128,256
83,362,317,195,74,254,124,194
78,382,336,192,74,269,127,171
72,372,426,206,75,273,127,168
75,380,404,159,67,265,131,191
79,371,388,163,57,268,118,193
73,342,406,163,54,204,112,196
72,324,407,169,60,186,93,193
62,332,312,144,60,182,90,197
67,356,305,141,59,191,92,144
67,407,305,126,55,238,108,138
65,393,414,212,58,240,117,117
69,385,396,218,53,281,113,82
71,384,411,226,50,285,114,64
67,361,405,227,53,379,132,58
65,253,455,226,57,405,148,152
74,260,386,146,54,416,146,184
75,277,436,119,54,403,152,190
84,317,416,104,54,401,157,197
81,315,451,130,55,307,135,200
81,325,465,143,54,242,109,165
73,336,444,152,58,270,136,137
72,329,398,169,56,241,129,156
67,288,415,172,54,260,125,177
69,261,448,161,53,259,137,188
63,278,407,157,52,264,147,168
69,247,429,152,48,216,130,190
70,301,436,132,45,220,129,184
65,304,470,147,50,213,127,170
62,360,496,169,49,218,127,177
62,371,479,166,47,218,109,176
66,379,446,159,47,234,103,187
62,341,450,185,52,245,117,176
72,361,435,172,50,229,116,201
82,310,324,145,50,217,100,190
87,276,359,150,55,211,109,192
79,259,367,169,55,184,105,170
81,264,387,168,60,197,104,171
71,252,358,172,59,198,113,157
58,252,365,181,57,201,113,151
54,295,323,169,50,226,103,160
62,299,318,147,50,222,93,141
59,305,363,133,45,209,79,152
65,351,367,162,53,255,70,156
68,372,357,148,53,253,71,158
82,353,372,145,56,220,72,145
74,346,368,159,60,224,80,144
73,352,379,153,56,217,77,143
70,295,412,132,52,223,76,125
79,259,432,138,53,264,77,167
63,232,428,148,51,258,77,175
66,244,428,135,44,257,69,179
69,197,336,137,48,252,65,169
69,171,350,147,45,189,62,154
64,222,352,149,45,185,65,168
68,249,338,141,46,206,61,179
66,251,330,144,47,213,74,187
66,278,336,146,46,233,77,188
62,287,266,133,46,239,74,188
54,259,238,120,46,190,72,143
54,240,263,123,45,188,77,160
54,318,297,130,49,207,70,156
51,317,412,134,46,241,76,167
52,331,408,137,44,248,81,166
57,352,419,152,49,246,77,156
70,368,399,154,53,270,80,136
71,323,378,151,51,278,84,128
73,308,250,134,51,238,83,125
75,293,316,120,53,232,80,129
79,271,307,102,47,237,80,137
74,278,335,94,43,194,77,128
72,294,430,134,40,162,73,160
69,303,434,140,45,178,64,145
68,303,413,137,44,173,63,144
64,304,403,133,48,197,62,153
59,321,428,133,48,198,59,215
59,293,341,89,47,182,56,199
59,282,347,85,47,161,59,206
60,288,339,96,45,208,57,204
57,322,329,101,44,185,59,195
50,292,271,103,42,212,57,115
49,284,250,100,42,236,75,101
62,290,328,111,41,246,76,121
60,320,336,97,41,209,80,145
63,296,378,93,38,207,82,147
63,295,375,92,37,174,80,142
75,340,386,86,40,152,65,158
68,366,312,72,41,130,69,151
68,341,275,82,41,157,74,138
64,349,351,95,45,185,74,163
66,341,367,108,48,198,79,177
58,290,365,113,45,193,77,163
60,331,441,124,44,187,68,150
66,360,528,128,44,163,54,141
70,366,459,116,44,116,49,102
66,400,492,107,40,96,44,111
65,416,548,109,42,165,48,133
65,375,491,87,39,175,54,139
59,343,401,74,39,172,58,144
60,319,464,83,37,173,58,157
60,274,429,79,39,169,58,136
58,250,397,68,38,94,51,129
62,217,438,85,37,69,42,117
64,208,538,114,40,87,42,133
57,186,522,110,44,86,39,118
57,181,607,114,48,87,38,117
54,155,595,116,47,85,38,98
43,148,590,112,48,85,37,97
44,198,507,109,59,57,31,94
47,226,504,141,57,54,32,93
49,245,428,148,53,58,31,94
50,252,425,149,54,94,40,94
51,257,423,160,54,99,42,93
47,302,475,162,41,103,43,54
46,304,496,137,39,114,46,87
46,296,521,133,39,163,49,84
53,297,548,138,37,163,45,90
53,296,555,127,38,164,43,90
59,283,551,109,44,165,43,89
58,270,522,115,48,162,39,54
69,272,467,107,48,167,45,96
66,287,519,109,52,245,55,103
66,288,515,103,51,256,59,104
62,249,469,96,50,264,59,107
60,265,490,94,45,267,58,106
48,314,508,98,45,253,53,69
49,329,438,87,41,172,44,54
51,334,411,83,40,151,41,91
49,331,412,84,41,133,40,90
51,308,355,95,43,120,40,92
49,235,352,100,50,71,37,93
49,188,303,148,69,48,33,94
52,197,285,163,78,73,32,58
58,210,267,182,89,72,32,54
53,203,255,171,88,77,34,51
53,209,331,174,88,77,36,90
54,253,360,141,76,74,34,87
51,252,389,133,71,49,33,89
47,322,425,108,55,64,33,91
50,327,466,112,55,60,33,92
50,341,465,110,48,61,32,50
46,328,478,114,47,62,34,47
43,336,456,105,40,64,34,38
45,241,436,120,49,49,33,32
44,262,387,119,50,44,31,30
45,248,309,112,51,39,28,28
46,277,373,105,53,38,25,27
46,266,358,108,53,37,28,26
42,274,353,95,45,36,31,30
40,261,359,113,50,38,30,25
39,272,341,109,48,74,37,26
36,248,185,102,45,88,43,26
39,242,186,95,45,89,43,26
41,257,248,87,46,90,42,23
45,268,253,67,44,90,41,26
55,274,391,78,45,65,37,27
55,267,400,84,48,82,33,28
60,370,466,85,48,89,40,30
58,372,458,91,45,101,45,30
59,387,469,87,47,104,51,28
52,391,378,80,46,105,51,27
50,383,377,73,42,90,52,25
47,272,300,75,40,90,47,22
48,266,351,70,41,75,44,22
41,232,390,75,37,73,39,22
41,198,395,75,38,72,39,24
39,184,437,81,48,58,40,25
33,192,453,84,51,66,44,24
38,207,378,87,54,78,46,23
41,248,397,84,55,78,47,25
40,269,391,80,56,78,47,24
43,278,361,76,49,90,43,25
42,281,337,84,45,85,37,28
40,318,423,81,41,88,36,31
38,301,376,80,38,108,37,31
36,291,386,80,37,114,45,30
39,323,366,82,37,104,46,29
40,317,369,87,39,97,45,28
40,274,270,90,38,100,45,26
44,273,229,88,38,81,45,29
45,279,264,95,34,95,39,30
42,253,266,92,35,101,43,32
41,259,289,74,34,100,42,32
38,252,287,63,33,87,42,31
34,254,302,59,33,89,39,27
35,269,240,62,42,76,36,25
36,248,227,65,45,71,34,26
38,259,245,88,48,81,38,26
41,232,250,98,53,94,39,24
41,206,235,100,53,99,38,25
37,188,250,90,53,92,36,26
37,220,254,92,52,91,35,25
37,256,250,73,49,86,29,27
36,342,280,72,46,69,31,27
38,353,345,74,49,50,33,29
42,371,362,81,49,49,34,30
44,357,367,78,48,45,32,29
40,330,338,81,48,37,33,25
38,242,317,73,45,30,28,25
38,235,251,73,43,29,26,26
36,195,226,67,40,39,27,26
33,186,217,66,42,59,31,27
38,210,210,62,43,69,31,27
44,255,202,57,44,78,35,30
42,248,172,65,41,79,37,27
43,260,154,66,41,78,35,27
45,281,150,69,46,95,32,28
48,310,177,69,44,93,35,29
44,315,174,71,46,91,31,26
46,317,252,80,47,94,33,25
44,303,249,84,49,93,34,27
43,286,263,85,51,64,36,25
39,248,249,84,52,73,36,28
40,222,289,89,52,85,34,29
40,228,228,87,54,83,35,28
41,228,311,85,53,85,36,27
46,248,326,81,46,93,36,30
43,232,335,80,45,123,38,27
41,214,297,74,48,118,40,25
46,241,321,64,43,119,37,27
46,240,276,71,39,119,36,26
48,241,285,76,41,112,33,22
48,236,275,78,46,67,28,24
52,248,297,82,43,89,33,26
48,225,299,85,47,94,35,26
47,236,277,78,49,91,34,25
41,209,241,73,48,92,38,25
40,266,271,72,45,87,38,25
39,265,261,78,47,56,36,25
36,276,267,80,45,88,36,24
34,280,294,93,53,92,37,27
40,291,289,97,54,94,36,29
45,261,429,110,71,96,37,28
53,260,460,123,74,102,46,27
70,315,472,155,80,115,97,30
113,364,500,199,92,120,130,34
136,407,605,209,96,210,152,36
185,469,538,230,94,305,160,123
199,501,592,267,109,314,334,138
217,493,620,258,111,310,467,191
232,516,618,277,115,347,504,210
233,505,713,294,117,335,549,237
268,463,748,321,110,294,604,243
279,457,767,340,105,297,566,269
267,433,756,359,111,317,495,251
308,398,742,368,106,303,531,266
320,461,587,355,108,345,516,328
270,533,520,329,139,345,469,316
258,546,601,391,136,364,452,293
264,566,706,432,148,360,417,317
226,554,755,417,161,431,488,339
275,483,788,471,158,417,500,279
321,498,858,481,163,421,491,282
346,480,764,404,164,436,484,314
416,513,754,364,149,441,561,297
398,579,769,449,153,411,426,267
362,613,797,419,159,404,400,317
456,634,748,439,161,402,447,333
453,661,763,475,164,391,568,330
392,637,707,466,166,413,632,328
475,622,737,425,160,381,706,393
524,640,748,439,158,406,727,435
444,574,796,514,141,399,781,423
475,635,780,581,159,441,724,432
553,670,826,643,172,476,631,521
504,732,834,669,170,504,624,526
480,750,826,676,184,610,881,486
531,839,787,629,178,629,814,508
519,802,834,611,176,656,881,528
480,814,841,576,162,624,882,489
472,781,815,519,156,600,978,491
492,745,963,485,134,491,871,527
419,689,999,449,127,513,910,515
439,704,1022,468,122,442,882,549
411,655,1006,524,162,499,940,544
446,648,1013,562,167,553,860,493
420,694,876,616,170,588,808,464
416,744,897,655,184,593,831,480
392,738,868,587,180,597,848,444
447,786,932,544,169,601,786,443
443,788,986,578,172,575,777,506
471,728,989,540,184,550,723,531
479,633,928,494,175,489,684,544
495,674,917,576,174,508,574,565
443,599,805,543,153,461,573,545
433,534,731,454,138,534,479,514
401,635,672,489,127,553,479,501
383,648,828,544,154,621,465,505
390,585,855,470,154,604,479,510
485,611,912,519,169,604,474,619
538,640,945,517,168,572,568,665
537,644,944,468,172,545,549,654
552,613,860,447,148,499,528,639
559,569,917,489,142,539,539,599
478,617,931,515,129,523,513,556
401,649,866,510,149,478,439,502
422,577,952,513,137,483,455,519
431,570,921,494,136,538,465,553
451,609,813,439,141,498,538,563
483,598,740,384,133,531,682,509
488,526,727,446,119,552,664,498
478,501,712,514,121,519,653,448
489,516,771,519,120,436,637,468
433,517,777,519,107,424,671,489
455,501,771,506,109,408,537,466
441,506,878,510,114,403,529,450
427,521,831,460,123,397,476,468
390,545,810,463,115,406,476,411
377,541,840,492,120,505,538,405
305,518,834,548,131,504,571,426
320,497,755,541,144,513,582,473
303,480,816,560,149,533,626,507
328,450,744,575,157,515,648,500
358,436,723,564,165,438,504,497
359,438,707,512,166,471,547,554
391,518,783,522,147,440,560,539
424,538,696,520,147,521,577,515
426,518,739,516,159,540,546,498
410,484,774,548,165,531,507,486
396,498,786,574,207,471,402,401
366,452,754,594,250,456,379,374
389,458,764,615,250,391,312,363
363,485,740,605,250,421,420,387
372,549,736,612,249,451,644,391
407,516,785,585,229,457,668,388
401,528,750,512,188,512,722,384
338,600,706,493,194,512,707,429
351,647,731,592,204,501,650,424
325,678,736,578,198,479,488,403
376,706,750,582,175,487,537,455
398,695,747,607,181,456,537,523
404,649,802,631,176,389,665,473
425,611,837,612,161,355,692,472
476,675,803,570,162,381,675,484
396,729,852,717,195,448,668,427
406,731,811,757,210,458,668,405
411,717,877,730,201,468,539,428
385,721,866,683,191,468,496,413
309,587,867,791,233,527,563,407
331,498,779,697,224,524,633,434
351,563,756,713,232,492,571,417
347,540,722,747,250,546,608,430
357,537,700,784,265,553,610,460
388,566,746,744,238,498,551,456
373,557,741,755,243,428,517,449
335,469,804,689,216,442,550,443
328,486,802,620,197,380,515,421
337,469,797,574,200,456,536,402
313,482,719,494,185,406,518,424
316,458,763,453,181,408,383,425
284,523,785,470,183,405,305,402
277,536,698,517,185,495,290,458
342,573,756,520,164,466,423,530
413,555,813,556,160,500,444,510
444,599,806,563,149,500,496,580
462,582,774,543,141,486,505,561
466,569,826,497,136,412,552,523
409,571,790,497,154,370,461,495
331,620,795,435,149,365,426,475
309,616,875,441,154,432,432,406
315,615,866,449,155,446,564,485
310,627,809,500,165,477,560,494
308,565,830,497,165,510,572,489
326,506,767,512,177,495,610,526
312,523,662,455,165,498,559,532
263,481,622,466,169,508,432,521
300,463,654,423,158,502,434,499
283,473,574,383,150,483,386,486
256,459,566,368,152,461,310,447
237,409,575,356,149,469,309,394
236,397,618,329,145,483,314,310
168,378,661,304,140,437,212,281
177,413,757,428,125,450,204,241
188,411,820,441,102,452,208,240
193,417,778,446,87,429,235,300
189,446,767,453,85,392,206,302
177,438,760,471,85,475,206,404
163,414,655,362,99,477,201,385
132,383,568,346,110,587,206,406
113,359,563,332,118,542,168,371
106,339,548,291,115,521,140,400
109,335,470,273,117,461,143,338
95,362,459,226,103,410,136,326
96,397,487,258,115,228,117,290
97,395,574,323,137,248,107,317
91,433,535,325,139,288,118,296
83,486,505,313,137,270,102,255
68,462,591,307,132,321,102,256
81,439,580,271,116,328,114,284
82,454,483,204,102,324,118,237
93,422,527,207,99,316,110,238
95,407,537,211,103,357,120,240
100,426,466,209,105,364,121,260
91,455,439,174,97,417,125,255
88,424,405,129,69,445,128,264
77,449,415,102,62,438,132,249
76,417,430,103,47,436,127,243
72,374,410,107,45,444,136,238
73,320,410,108,48,444,128,260
68,333,428,104,58,417,126,256
71,305,369,105,66,454,119,244
75,316,374,90,71,460,119,252
69,318,354,80,72,478,112,243
71,363,516,78,75,515,136,222
72,365,566,84,74,544,137,222
77,326,614,94,69,557,167,279
77,298,602,97,65,535,174,304
85,302,608,96,67,539,173,304
88,289,527,92,63,485,162,296
91,285,508,83,55,465,165,321
93,286,486,77,52,410,143,282
86,315,567,80,55,505,159,263
96,351,604,82,53,461,162,283
91,337,628,93,48,475,170,274
91,383,632,112,53,504,186,263
97,378,670,107,56,560,197,344
99,377,610,124,56,489,190,368
95,351,576,129,56,496,188,356
100,393,501,120,55,528,176,385
113,342,601,113,51,516,166,439
116,355,548,121,48,505,163,384
121,342,558,102,48,488,147,355
118,336,607,111,46,488,144,353
131,297,611,132,46,435,142,346
126,298,480,127,51,432,124,258
184,298,495,124,52,426,104,263
188,297,502,140,51,456,118,266
191,341,430,137,50,432,122,304
185,313,423,120,51,399,117,277
182,300,390,121,47,349,117,294
118,296,395,122,46,400,154,274
135,283,527,113,42,364,147,336
128,210,529,103,41,360,146,321
125,267,538,102,39,357,149,326
122,288,555,107,37,375,151,300
119,280,527,102,34,227,106,298
85,302,347,86,37,184,91,207
81,296,339,80,36,182,79,133
74,274,382,85,39,293,96,103
74,308,454,88,42,281,99,106
75,337,443,90,50,292,106,128
81,324,531,111,50,331,110,134
79,342,567,125,56,341,112,147
87,392,617,135,52,255,93,147
82,378,602,127,50,274,93,140
87,362,608,140,45,271,88,171
93,399,537,131,43,229,98,233
101,433,571,126,38,274,107,246
101,374,476,111,41,288,110,243
106,366,457,112,41,267,104,243
110,361,475,113,40,326,103,327
105,312,513,116,50,398,116,293
102,270,554,119,49,364,108,281
118,275,570,127,52,374,118,302
116,255,533,127,54,402,120,300
148,262,582,127,54,411,137,258
154,259,583,143,48,356,122,261
178,250,568,137,52,362,119,290
168,245,589,130,51,414,113,270
171,272,627,130,50,396,113,276
140,269,604,123,52,365,121,255
131,299,580,108,53,400,135,283
104,365,513,105,47,481,156,261
96,388,478,104,45,434,161,261
84,372,452,101,44,428,162,256
78,399,560,91,53,445,172,194
77,390,574,92,54,440,166,123
67,336,542,93,59,358,151,95
70,325,612,110,65,379,145,83
70,330,640,110,69,387,144,76
69,326,523,114,66,452,126,70
75,372,513,124,65,426,123,106
72,361,532,122,61,415,120,132
78,355,515,113,56,389,120,191
83,364,455,113,50,383,114,202
83,338,432,106,41,234,89,207
71,282,404,83,41,205,74,191
66,275,380,84,43,245,77,183
77,311,319,85,46,265,89,158
75,292,332,88,49,253,92,143
90,351,400,89,51,282,93,137
94,350,435,86,51,294,98,132
110,378,444,93,54,295,107,142
102,329,496,91,55,282,110,96
100,356,517,95,52,295,111,96
90,304,453,97,51,288,124,95
89,305,445,98,48,306,131,96
79,287,548,93,46,284,123,53
75,346,485,85,42,356,133,76
73,334,494,75,42,362,150,76
77,319,503,74,41,359,145,78
78,301,487,71,42,334,134,79
72,367,390,81,44,400,138,77
76,314,418,88,45,333,117,52
78,319,434,90,46,317,93,48
78,320,432,94,45,365,101,45
76,327,441,98,46,387,116,46
67,255,404,86,42,324,104,47
59,260,379,77,38,311,98,41
70,265,347,86,39,327,111,98
64,276,338,81,48,340,128,100
65,311,336,74,45,329,120,102
68,318,356,77,47,318,124,104
68,316,333,84,48,326,128,107
55,285,290,76,45,311,118,62
56,348,287,69,36,222,83,58
53,324,283,78,39,209,78,51
59,329,274,100,38,184,73,84
61,343,249,93,37,169,67,86
62,350,394,114,39,147,62,85
57,296,437,122,39,123,60,86
57,278,420,115,37,145,63,86
46,248,413,98,36,222,64,52
49,233,518,113,41,231,66,44
76,243,434,91,37,235,67,41
97,231,402,90,41,238,67,40
100,230,485,97,41,217,58,37
103,226,489,99,41,187,53,80
102,234,447,87,39,196,50,82
87,206,431,85,40,196,49,84
73,269,419,96,39,192,48,88
69,275,329,95,38,192,49,87
68,298,316,91,37,152,42,48
83,324,272,88,42,131,42,81
100,325,270,92,40,149,44,93
94,308,275,73,39,152,48,94
98,331,268,65,39,148,46,99
97,320,261,66,38,125,48,99
86,289,262,61,31,104,43,74
71,296,309,74,33,58,37,54
71,284,307,76,35,54,34,45
71,246,318,77,36,65,34,33
75,239,340,80,38,65,35,31
72,265,335,81,41,77,37,29
71,252,336,68,41,79,37,28
68,206,350,65,36,79,39,29
63,204,343,72,35,160,56,28
58,232,325,70,33,168,59,28
56,192,281,68,28,177,61,28
69,210,252,77,29,180,62,32
72,256,257,95,30,185,64,69
74,269,295,93,31,116,50,78
74,236,309,91,34,103,47,79
76,234,357,98,36,77,43,81
54,213,339,95,38,74,45,81
52,159,346,81,37,55,40,54
50,136,321,82,36,51,40,41
50,140,337,86,32,48,37,35
49,193,432,88,32,48,37,32
44,201,430,85,29,46,33,29
42,232,415,83,33,47,33,28
63,241,416,82,35,49,34,28
68,241,423,77,36,50,34,32
72,200,311,68,37,47,30,34
72,194,307,66,37,39,30,31
72,158,304,62,32,36,29,30
55,154,367,59,30,32,26,29
59,188,367,65,29,34,28,26
54,180,381,82,30,34,31,23
54,202,411,86,33,39,31,75
53,193,459,96,33,39,31,79
52,185,469,96,35,40,34,82
47,142,447,95,37,38,33,83
47,164,458,107,37,38,31,84
51,138,463,115,35,32,32,49
51,139,435,117,34,30,31,42
53,141,382,116,36,30,29,39
45,133,417,138,38,29,34,37
46,103,406,128,37,33,33,36
41,119,427,125,37,33,35,30
55,122,430,117,37,36,34,29
58,124,452,121,36,36,34,28
59,121,424,103,32,36,27,27
55,113,410,98,32,32,27,26
60,105,350,88,30,29,21,24
51,125,379,93,31,30,25,26
49,126,337,87,29,29,26,28
63,146,357,90,29,29,27,27
63,172,358,92,29,30,27,29
58,166,378,92,29,32,26,30
63,146,320,87,31,30,24,27
59,137,335,89,31,30,24,25
59,124,342,84,30,30,24,24
60,111,318,73,31,30,24,21
60,105,316,74,37,29,26,74
61,110,347,77,36,30,25,79
79,124,327,75,36,31,23,82
71,124,276,68,37,30,24,85
78,119,269,65,37,30,25,86
80,120,238,59,32,30,23,50
75,143,299,94,33,32,28,43
62,153,312,102,32,29,28,37
58,173,319,100,30,30,26,34
48,162,313,105,30,30,26,30
45,166,317,109,31,29,27,28
48,278,273,79,29,26,23,26
40,275,248,67,31,26,22,28
42,292,277,67,32,28,24,26
44,309,276,71,43,27,24,28
49,361,285,108,84,26,24,27
48,333,232,114,97,30,28,30
48,340,235,114,97,32,28,29
45,344,204,114,98,31,28,30
47,355,230,114,94,33,29,27
41,308,222,88,62,33,28,30
35,247,225,80,36,31,23,26
38,237,225,83,33,30,25,25
38,202,264,84,34,30,25,25
37,194,247,74,33,30,23,28
40,233,249,62,30,29,23,26
40,234,271,57,29,27,23,27
38,241,283,82,31,33,24,28
40,238,240,80,27,31,24,29
36,216,294,84,25,29,24,27
34,210,284,85,25,31,23,28
36,230,287,112,30,32,26,29
37,224,308,102,28,24,24,29
37,252,310,108,28,29,25,27
37,245,262,112,30,30,25,27
38,206,314,117,32,30,25,27
38,200,295,100,29,31,25,26
35,212,288,96,30,33,25,25
43,170,321,87,34,30,25,27
45,185,316,84,32,30,25,25
44,207,304,74,30,32,26,27
71,199,314,61,29,31,25,25
75,178,305,66,29,33,27,29
